CUSTOMER_ID,no_accounts,amt_borrowed
79593420047,1,44000
96739620039,1,33370
6280320013,1,80000
9735410095,1,43300
13163820065,1,62607.38
19741810027,1,153000
25863720055,1,51562
29219520085,1,6660.6
47258621005,1,5367.92
43938020096,1,42531
55776620088,1,4659.64
67449720098,1,87152.8
71306910013,1,173296.01
11809420011,1,17337.43
22225530093,1,65000
62876620080,1,26145.65
66727520041,5,181949.6
67023520048,1,3636.36
5716520055,1,48500
41166920027,1,52650
7003820065,1,23089
38955721007,1,32894
41894200087,3,111104.55
42257100053,1,299533.88
52242410023,1,297000
75293720074,1,127445
71870310094,1,212165
96086921001,1,23285
5971720038,1,65787.01
8498720094,1,62909
28619230090,1,54500
41620330095,1,93000
44264510068,1,57900
50925720099,1,16000
7502120098,1,133895
31925600077,1,45654.6
34551020089,1,96962.99
51269620042,1,102100
55858420020,1,65000
70733010007,1,77870.67
4439900038,1,53690
15454610075,1,52390
67484520032,1,333020
8325420018,1,37485
10662320088,2,129086.12
26026900096,1,39500
40556620084,1,31499
63590510040,1,30450
71564530099,1,126686
75047410011,1,205150
16148720035,1,48080
27138310028,1,182160
37076320093,1,244750
45636100081,4,6807139.17
47340820097,1,6534.95
52158120090,1,186211.17
58980031006,1,58683.36
68779610056,2,345494.25
3518710051,1,52500
6169620026,1,65000
9572710084,1,32797.6
33325320046,1,141387
53704220094,1,156181.3
64349311007,1,65000
64487010069,1,100000
84285500068,1,90941
85492500030,1,37181.38
88219920097,1,20720
99818720031,1,43450
20784710091,1,50115
42162820090,1,14997.58
60463720076,1,24995
1970031005,1,2506.71
31450520080,1,25039.89
46775620081,1,51750
43467010085,2,61781.87
48293810076,1,50000
56463110049,1,59483.32
70465420076,1,172857.3
88562720092,1,32448.46
98005530092,1,46112
548410072,1,8509.64
2325300086,1,101750
8977620058,1,17955.11
9481620032,1,11853.62
11333110025,1,174000
53628420077,1,31998.23
94585910068,1,25588.17
94825220032,1,483458.63
12176510088,1,8400
12665710072,1,63183.31
23115920095,1,24998.58
30921020046,1,83260
40553620062,1,71550
43163720053,1,36579.6
82201820090,1,40000
52124710025,1,7466.36
63294510054,1,133259.64
67470520082,1,37500
78314520084,1,125000
71280120071,1,39378.35
84180520062,1,75375
14953720071,1,28735
24661320059,1,42584.99
49910720047,1,85071
65081020050,2,228459.6
78367710017,1,60300
71623820062,1,106887.4
84918520043,1,65693.5
89273720074,1,68500
7776620081,1,40345
51063310081,1,264000
59425611006,1,84093.9
66980520053,1,65539
76910720040,1,56978.5
18313320078,1,1771.5
19899620047,1,60450
20100720046,1,57350
25865410042,1,44200
33962910073,1,55000
40364110039,1,17823.42
75512620074,1,68472.85
90509421002,1,55000
93437420062,1,77500.01
97327810041,1,55293.7
20923420052,1,102000
25213310011,1,79130
39526720094,1,39050
51245910029,1,46181.16
61337310054,1,51280
57088010015,1,4801.21
58029820012,1,62490
58541110079,1,21485
77686920025,1,15519
83168720091,1,27884
86390610081,1,40000
6807710019,1,61880
13183620052,1,101041
13308120052,1,43962.1
28164610088,1,68090
48273720073,1,77600
61452220038,1,92748.15
60353210091,1,75141.77
98147420040,1,33012.49
95529820011,1,49882
1289420093,1,50980
3779400043,1,165000
9229620049,1,24000
49496920026,1,41631
51722720050,1,72575
65878090005,1,336500.04
94287010088,1,9776.3
96473720058,1,38500
97612710090,1,92572
14635920027,1,117150
16767721002,1,77051.11
28323720058,2,431200
62896800089,1,55366.65
68537520074,1,9903.28
82282120044,1,8701.82
10314720077,1,3875
79674800017,1,138600
93721031005,1,64430
94400710079,1,44000
19383720071,1,107904
25225510037,1,341420
25518720038,1,84723
32937320077,1,34133.47
45161420021,1,42000
45108520015,1,48500
65422910095,1,13307.43
34380121001,1,46300
36421030093,1,16440.53
40476820027,1,37341.05
48386210096,1,68240
65804320058,4,223961.81
65974120075,1,34365.4
77233820064,1,63762.47
92161620068,1,200000
99873720077,1,74100
1788820016,1,15290
4267210064,1,39489.95
31806621000,1,103000
58172910053,1,52800
60402910095,1,176550
20644220082,1,37440
22558620046,1,77290
26076920028,1,31338.8
36020000088,1,210000
56893230091,1,54111.97
77389620042,1,52000
14867920093,1,35750
38367911007,3,225844.59
23713910030,2,243148.7
24866420029,1,86185
39456620089,1,62795.54
41987520071,1,63490
44829320027,6,6175234.21
53470820096,1,40490.13
56587920094,1,33450
57446920028,1,63998
79494611008,1,518305.7
166620090,1,165734.73
13228720031,1,84990
22100911001,1,49392.86
54917720097,1,48437.5
50410111008,1,54130.08
61351921003,1,734648.64
56952510086,1,30000
68365420068,1,160000
75568720031,1,236500
75579610022,1,69500
71041820062,1,2000
9404720072,1,8343.27
34903320035,2,248483.4
36625020049,1,17013.33
49389010000,1,185816.31
57699921002,1,57407
58933820061,1,15746.2
14435530091,1,60987.85
23021221007,1,84000
37771920090,1,49072
62228720032,1,160379.1
2343820069,1,20945
11839620049,1,83060
17212910058,3,174750
20161230091,1,20403.55
51064720015,1,86463
71704120025,1,155000
80782120068,1,30600
87149420024,1,300000
87905610094,1,115450.01
8683820097,1,63400
29020620054,1,45244
42553521004,1,33000
53676620081,1,70600
64890900088,1,72980
77867520055,1,42000
83349620049,1,54440
15613920098,1,11000
7779620044,1,6734
26846920025,1,132005.53
30277420021,1,52294
55382820095,4,29680
76257520010,1,53878.23
99331221003,2,95095.16
8245421002,1,19000
17795720095,1,80783
35187820091,1,16335
69672610018,1,27700
76290031008,1,44450
29764810096,1,110700
44953700027,1,76417.43
49402820017,1,44988.1
90053921008,1,311594
90208220055,1,60597
98400810094,1,24000
15206120034,1,85669
44148720092,1,30000
54449420025,1,61940
60467910045,1,80000
63225530094,1,131999.99
99511031004,1,60000
97186620083,1,78609.8
3659700076,1,14000
9018820024,1,40000
19788020065,1,52030
31129210019,3,210590
61451820015,1,60450
78837810021,1,254749
83480031004,1,98915
80224710012,1,137650
6465220086,1,43000
27997510052,1,95100.5
42908020031,1,82500
48061610040,1,20250
59652220080,1,82500
85530093,1,48781.82
2203700073,1,67452
27833720053,1,11104.5
40816230091,1,36801.16
72551410076,1,40000
74775620020,1,216388.7
6821031004,1,66800
20119620061,1,31000
26194320090,1,69500
30227320030,1,72000
51369720091,1,230665.66
55387320030,1,5130
77356620089,1,141460
89242420028,1,68833.69
98973720053,1,50703.99
8563530095,1,110450
18146020093,2,1215813.38
34262820098,1,55000
46830900028,1,61060.01
63409510055,1,35330
85311520084,1,25000
18243720059,1,69361.2
30963820068,1,60000
35166520022,1,4280.56
79277620020,3,371400
84657300092,1,235400
84916620083,1,13592.7
99231010049,1,35000
9000020053,1,6010.81
10589620040,1,61600
45249800096,2,223149.18
39504510037,1,499999
62142620030,2,148060
72145710014,2,154738.1
74761520061,1,48400
15306911001,1,50216.31
11962230097,1,45825.7
12910720048,1,5018.94
23849720068,1,5770.87
27905420034,1,60240
51330820095,1,79400
26022020091,4,268345.92
33949220043,1,96865
1577120087,1,96736.84
37967320097,1,34551.8
28639660004,2,787270
31946220073,1,80000
40760620022,1,38400
53132320013,1,9075
76381820096,1,41638
77080120023,1,107000
82016910051,1,94900
91123510031,1,61600
95129820012,1,29986
23078721002,1,118324
29559820017,1,23024.16
36915620042,1,75480
40661420068,1,109450
52928720034,1,60913.44
70778220040,9,342979.76
25913720038,1,26500
26143720019,1,61929.6
28988430098,1,33000
53915520046,2,111861.95
60642910086,1,250000
72803320086,1,15973
80760820098,1,45666.77
1671720054,1,146189.98
4312221003,1,32989
25075620029,1,27583
25633820093,1,52525
26933720056,1,25459.9
30948720034,1,49280
32135620019,1,48920.62
64576820020,1,36100
66377820019,1,100000
81383720079,1,101500
10269500082,1,26500
13494530097,1,53020
18368710014,1,41527.37
39517511004,1,33900
54283820095,1,21381.8
64066620053,1,81235
78962820069,1,60500
84890031001,1,55000
4978220082,1,217800
34469620042,1,11000
54145920020,1,57500
61226920095,1,50000
85209010061,1,308415
79563720057,1,3453
87473220059,1,82610
20576620083,1,135590
22364620080,1,6503.44
35065720017,1,51480
47467420090,1,220450
69001031007,1,55000
94315900097,1,131948.22
8101121000,1,61790.2
23580031007,1,2863.68
21080320065,1,57628
40910110029,1,13008.14
49126360009,1,85400
65443220018,1,27063.16
92321031001,1,47571
34459920092,1,35640
54777820001,1,21530.82
58765820010,1,45950
68401820094,1,48990
77371410063,1,72801.28
71885220032,1,292213.6
84706220081,1,80300
729820011,1,15600
36011320063,1,110000
37257520051,2,209660
47044411002,1,40500
70125290009,1,6052.5
67000300042,4,792722.9
79395620080,1,100774
94552310015,1,39810
1727110045,1,470800
20500520086,1,22000
25356720069,1,65219.22
34693620055,1,35640
60833820067,1,126775
80846920022,1,51225
90791910052,1,46000
91337810048,1,38835
96005021002,1,74994.94
8573910067,1,109424.44
25793530095,1,46140
37362610091,1,11340.93
42323910012,2,168250
59301360006,1,58082.74
81603320035,2,200400
90393611006,1,196770
96257200074,1,5376018.37
13662220099,1,42000
53353820062,3,182850
56776220070,1,73777.4
77311200064,1,71876
619520050,1,49983
5377810057,1,146225.62
22746420017,1,50000
27980031004,1,71160
49610720045,1,23314.78
51355920025,1,33797.64
73731910021,1,52188.2
6279620043,1,80450
9957510083,1,154124.02
12312320036,1,49600
18307920026,1,66450
19149220079,1,31756.28
21969720020,1,51560
27439520037,1,44485
60776110092,1,39500
65712410013,1,70000
74068520047,1,23000
7211031001,1,26993.2
8408720032,1,150000
11402710092,1,57603.71
13920220084,1,48600
20190031008,1,21000
32111420012,1,96278.49
33386821004,1,46842
44164220071,1,167880
51341820090,1,54350
68460300064,1,90794.51
93751620097,1,110902
88774420024,2,75500.02
2823820068,1,59000
12512800093,1,38500
20497721003,1,128160.13
22270220051,1,17560
30504720076,1,11850.96
31098520072,1,39806.06
36058820014,1,48505.54
39578220083,1,46017.01
61330800050,1,50000
78431320049,1,41000
19542820097,1,43650
28196720097,1,25286.62
36106721003,1,100000
45051820091,1,20295
69099020081,1,52370
69921500080,1,45490
73985820026,1,85635
87380310047,2,55479.12
99313820061,1,15913.92
99978420011,1,13506.23
39166020077,2,149190
36382720058,1,33000
44516721006,1,60342.83
61639820017,1,49482.16
74369720093,1,53580
97747720034,1,70800
39292820091,1,406.1
32512200096,1,38000
44956420047,1,93897.66
49482820067,1,115000
50437520047,1,59000
82326320081,1,124079
99137810058,1,32300.4
514120077,1,88800
21969620046,1,50000
37916530094,1,5300
23698720094,1,63895.67
35482920095,1,82000
39594910033,1,21508.66
56042820093,1,29990
64487520034,1,118811.58
85457720097,1,17995
75976620080,1,22490
90713720077,1,44160.73
2183820018,2,107044
18579810082,1,61286
31121811004,1,50000
33316520089,1,54440
37054620087,1,40098.6
63199620044,1,101450
58008910078,1,78260
77589220094,1,16909
98264510045,1,9720.62
3033910047,1,40400.24
13780620085,1,50000
29965530090,1,19350
46544920028,1,9295.24
43660031005,1,7025
58066620079,1,5437
1916010086,1,20000
3388920092,1,55000
15173720075,1,58564
32349820016,1,51789
51736720094,1,65700
60346720018,1,30000
81319820016,1,103000
1916421002,1,40375
45883720077,1,133195
53693010058,1,41798.45
57868620033,1,35490
58333820068,1,37950
59035530091,1,118748
70553820096,1,77428.5
77652920094,1,77000
71449400010,1,65759.57
94666620089,1,34480
99859720097,1,46989
2957720097,1,54430
15191820096,1,25000
8873820098,1,4083.14
31726320056,1,235500
34788320055,1,23450
40840910046,1,36677.5
79353910071,2,136088
73857720098,1,3879.5
86028520040,1,21000
94625220070,1,9664.45
86895500056,1,43790.7
96746520087,1,65369
4235920096,1,37321.49
27182220089,1,70775
30949910067,1,46556.5
44445720099,1,560960
54119420014,1,31089.82
63700520056,1,24402.25
64865520075,1,140000
95942820090,1,33450
4439200074,1,6642.36
7552700066,1,62850
36179320075,1,42000
46601820091,1,65280
44967720037,1,39414.32
51280210052,1,26300
58540920029,1,34995
70486420067,1,34980
79335430090,1,67000
87943320063,1,145774.93
98669330093,1,39393.35
10339820015,1,37939
10729820010,1,95450
11326900010,1,68750
45996420070,1,66316.2
46525320078,2,109851.2
57743921000,1,55000
68140821004,1,24900
70455710096,1,110000
75389821005,1,83999.05
72280620011,1,142280
92509820010,1,49440
13490410020,1,16893.13
38729800049,5,1047300
24299520049,1,29669.35
36573720077,1,23350
41976620085,1,38465.5
61930310047,1,28727.27
62959520050,1,59999.99
67658820028,1,41740
78343221008,1,66645
99755720033,1,59350
96429820019,2,113383.46
7851420013,1,49170
10056620080,1,43597.11
12898821005,1,80450
14818720036,1,63440
39394821001,1,154000
45563620050,1,38800
68121820022,2,149500
64216110041,2,53050.3
67881020082,1,60375.01
80580900023,1,142347
81812820060,1,205000
18295310086,1,223249.55
38032210065,1,113245
35630820097,2,10675.86
55002820094,1,34951.47
52353720075,1,34000
70263510073,1,40000
72819010058,1,117372.8
81087720031,1,34863.45
95140031006,1,74600
87761320011,1,37892.8
1161710040,1,15302
15069020036,1,524574
16713820099,1,75481.88
19818710041,1,63676.13
24524920090,1,17500
62828720095,1,14420
71530910069,1,47990
94290031007,1,53499.99
342120045,1,3421.5
4147720094,1,47450
11674410018,1,24000
63575520013,1,64490
73847310079,1,146108.4
74390820099,1,5650
948720037,1,15270.64
5441500011,1,55400
7053820063,1,100000
22879620047,2,106154.5
50762420058,1,47920
4828220087,1,293480
7758720097,1,55000
29286620086,1,99787.01
29317520089,1,84495
52353520057,1,30000
68828720033,1,60063.25
69074800081,1,87250
74961310026,1,20234
87070510094,6,2433688.97
18625620088,1,25000
63076720096,1,51890
60108720039,1,51139.7
60243610035,2,218281.06
69089620040,1,67000
64241420068,1,39465.2
71341120076,1,37612.2
8678820017,2,101687.99
22858720030,1,46990
38567010078,2,536459
38849720094,1,55000
66982510078,1,67500
67575530092,1,86602
875920029,1,8718.42
4832130092,1,433530
7133410056,1,233740
25946920028,1,150000
53075720095,1,21750
79122620093,1,85450
908950006,1,7658.39
7488210096,1,61000
32488700014,1,13753.3
33446620088,1,4866.27
33792520039,1,70000
35439820013,1,7065.5
46123120049,1,49108.33
89853820063,1,51475
92270600031,1,64000
11534620080,1,50000
38476620081,1,11284.5
58975720069,1,65000
66062420010,1,7725.92
84514820090,1,7587.37
2434420060,1,119600
6558910094,1,37479.77
7519720014,1,129722
26524810034,31,15264469.28
55938520064,1,14609.73
57328810071,1,78864
81929820013,1,65990
91051121001,1,45000
92102210093,1,36745.27
94429500083,1,28990
15907420099,1,44392.66
12204510027,1,40000
17935620011,1,30030
18441210076,1,40150
57482820091,1,57407
83457710017,1,59000
98226620040,2,54261.6
29572920098,1,100000
47804310096,1,16730
50549620042,1,10238
734420071,1,110795.68
958721009,1,70153.9
7783030098,1,44000
10996920024,1,23000
14107920023,1,8511.84
80383720074,1,322409.99
16256620074,1,22375.75
27760410096,1,142957.25
29073720032,2,107838.4
30406311009,1,53000
32999620040,1,50000
45063720071,1,8714.09
33564320078,1,80180
64928720032,1,6983.4
78284320072,1,46536.6
80317520015,1,65450
12991210073,1,57497.76
21923310069,2,11196.99
38667110017,1,78000
53346410006,1,11114.22
70129350005,1,150531.82
33820099,2,68857
10201720070,1,151790
10265320025,1,60000
13434920026,1,128474.06
15150031007,1,51699.06
19437710072,1,56139
26351320087,1,39085.2
48305530099,1,31909.09
67207720036,1,40000
3986620081,1,55000
10312220036,1,31454.68
13439821000,1,56670
13672720054,1,42785
19579620048,2,132354
33186610085,1,46000
53921031003,1,50155.2
84367500096,1,32570.01
89877920093,1,45000
24945710040,1,126450
31751621002,1,9560.41
43808720035,1,123000
57736620082,1,8043.75
75998820016,1,14885
79203810083,2,74000
82466720095,1,31351.93
53624510075,1,63300.56
48720220055,1,60000
70534520071,1,136785
65581701004,1,88515
90612720051,1,16573
99326220073,1,5983
97299620047,1,120000
5258720032,1,40100
59451820098,2,70626.6
69246520079,1,27093
75204020069,1,95370
77959120016,1,95950
96087520066,1,142500
12885010051,1,31400
13705530098,1,53900
47611810043,1,74840
62580520080,1,47031.01
76820210004,1,69574
78566920025,1,61730.01
90791820065,1,64650
16444920023,1,42276.28
21798620016,1,61748.78
32307200054,1,55495.12
34731710028,1,80680
56047800024,1,31000
84940410043,1,89175
87603620043,1,63976.63
8311710049,1,16275.63
10248220081,2,192918
25698920095,1,56700
28583200067,3,156968.24
36078920098,1,46304.5
37778220089,1,78900
73762820096,1,23895
97818921002,1,43990.01
3319820012,1,13491.5
8300250008,1,263944.25
19401200097,1,58589.3
20631720037,1,52139.99
27092530091,1,76189.7
41466600084,1,47306.45
49386611003,1,69505
50962290008,1,51200
63001820068,1,60450
58828780002,1,370981.45
19743820069,1,45000
67547310041,3,84395
74335220066,1,47029.31
10938720032,1,50800
28433720059,1,14537.16
37597020096,1,40624.41
46117130099,1,66502
61366620086,1,36251.5
60242320079,1,19900
78704400010,3,149223.65
71731810021,10,1558781.29
74005320048,1,53530.01
15010720046,1,45000
24704720096,1,99699.04
44848420031,1,30853.62
68567420082,1,47950
87053900090,2,393160.18
5810610049,1,26953.07
19215900073,1,66800
21175410039,1,85250
44430350005,1,9430.9
56225530099,1,3106
76823820094,1,49940
84114720074,1,26084.17
80246620085,1,148000
87835020047,1,144756.96
27350420013,1,44513.27
29576620084,1,91971.32
45469700011,1,45000
23733820091,1,10839
27525920029,1,62450
28398420076,1,148301.22
40854410018,1,115000
54113320012,1,29500
62281820091,1,50274.4
55489230095,1,95665.21
71483720077,1,63005
74374020016,1,82007.19
92097720098,1,39900
11692220082,1,29842.41
16321520089,1,18189.14
20105920098,1,16145
77057880008,1,88729.3
80474020030,1,47990
90396400095,1,40000
91706620064,2,107801.74
6831620056,1,64528
20672820069,1,71200
21826720090,1,130757
25366620088,1,110695
27674620011,1,172500
67230520024,1,65213.11
95395920024,1,44650.87
21475010010,1,5275.82
23936920025,1,9949.96
31433820065,1,45698.4
31443820093,1,23500
33736920097,1,42900
42236840001,2,400004.12
42483720058,1,64450
55505530099,1,4096.8
74668610011,1,175984
88133820095,1,3300
7323620038,1,6130.83
38945520025,1,78370
27962820093,1,60000
49926720017,1,120409.86
76970810072,1,42900
72822520016,1,70000
74547920099,1,55000
34633710059,1,26040.99
36663720070,1,55000
44437020041,4,336272.55
64321310088,1,82775.28
3035020072,1,225950
32929820012,1,13724
75237420050,2,115086.6
74658610034,1,5714.93
92602030099,1,43444.5
16611420043,1,131615
36889620048,1,55000
40587411007,1,6869.31
62669620045,1,7214.43
55304720072,1,75096
441020074,1,30000
12254530093,1,24848
63727420098,1,61950
56909320033,1,42622
59580720034,1,10490.23
64836910074,2,1190175.8
88496920028,1,15394.5
17406600082,1,53600
38799410062,1,45984
46477820093,1,141450
41518010052,6,1361772.19
56062921000,1,170000
76073720050,1,71511
99721031002,1,19650
14167320046,1,20000
24692620089,1,66819.8
41981400060,1,61300
58663720078,1,51100
68441110011,1,4995.71
65492010068,1,46000
86623710033,1,397254
96348720032,1,65600
151720013,1,20000
6916710093,1,383446.4
22225321005,1,148613
31477720090,1,443006.6
58192920099,1,64584.5
87382720058,1,116176.5
27463820064,1,60596.13
60178720093,4,229189.26
64142020085,1,118950
66630020024,1,41081.82
72102900061,1,100000
83318910078,1,71860
91293720074,2,127000
93408620049,1,14500
89479010086,1,51950
98043810044,2,99019
27938120070,1,107299
28113620083,1,57460.99
42663220085,1,260659.09
43514900081,1,214500
43536520071,1,113600
63170820026,1,59863.85
57062820028,1,3248.39
57080510058,1,196581
59317400041,1,16354.4
79269510075,1,731239.29
11262720079,1,11024
14757010048,1,100000
40220120035,1,50000
50481310071,1,130000
57280120038,1,68848.6
87326900097,1,51190
19863720054,1,36750
39187700012,1,36223.46
25763520080,1,41000
44295720092,2,104359.17
76152820017,1,12239.41
74364530098,1,67319.39
81101530091,1,54225
92256010043,1,18888
93864410061,2,79258.32
99442010014,1,11430.64
5728610090,2,112028.86
7859820011,1,22049.5
82010820098,8,102828.49
88208200035,1,72000
54606520098,1,78057
69313760006,1,46000
70068920093,1,65089
30719710019,1,107438.68
42543610003,1,3842.85
52138110098,1,34000
68363820068,1,48940
70878100046,1,89100
37215920022,1,145000
44833820067,1,62800
94436620075,1,46865.5
45824530097,1,77385
39433720052,1,86630
54663720053,1,63823.27
61373920095,1,45000
77520050007,1,205663.7
71012820098,1,44450.01
79911031005,1,34150
11864530096,2,297963.64
31073720078,1,20000
31377120098,1,30150
39636800044,1,18684.8
44517410074,2,87319
3865710099,1,33450
22554920092,1,51448.43
43333820066,1,25000
53064920024,1,223330
62633150002,2,169107.93
57022510092,1,79852.36
77793210053,1,28631
79275620086,1,33022.98
85342420086,1,65956.58
89411031008,1,45000
20349720092,1,19400
37001900085,1,76639.98
43246510094,1,40798.55
56807620043,1,55000
64816530090,1,11602.21
70982020046,1,901010
71431310017,1,300000
96032520085,1,25000
21675810012,1,47490
22588520070,2,127933.61
28252200011,1,143000
65642220096,1,75000
77835120049,1,83374.4
71689620047,1,40350
84606920021,1,264020.48
86745120058,1,37030
28414420077,25,558434.42
33240020079,1,62500
61006620082,1,67503.85
65548520076,1,42675
95349820014,1,81000
10751900033,1,60554.48
19688220027,1,355605.32
24442700094,1,32500
32252020098,1,30788
35770820013,1,40500
40113120013,1,60315.36
40890030098,1,20103.52
71537610050,1,101514.48
80862720055,1,70483
15321820095,1,77135.82
11333720050,1,15068
44519820018,1,8019.5
51129520031,1,29500
81633820065,1,23500
89890720037,1,33768
87078910025,1,58000
7415910016,1,96428.5
29259820015,1,6000
76681300033,1,18000
74625420074,2,106300
83494120040,1,53490
98181720071,1,28905
5399720095,1,2987.68
75341620079,1,77941
76216520081,1,25850
82196520025,1,33828.29
94639720092,1,60000
2685920094,1,75000
45183820093,2,80808.67
49791420032,1,99254
55573720070,1,45000
58146920020,1,38683
72519620073,1,296010
86865920025,1,95000
12679010042,1,32823
28696110076,1,77908
45560031007,1,41998
51090031002,1,46906
56365721006,1,53922
66165820017,1,486965.43
66453910041,1,25900
13454810094,1,58910
26977620030,1,30481.92
34149620043,1,48990
41255060006,1,71684.67
52946910042,1,100000
51613210051,2,120659.01
78036620041,1,49490
73526121007,2,96060
94185530090,1,9209.34
63091820095,1,72499
78472820090,1,9124.5
89649820015,1,8416.87
97090420052,1,117260
23223820067,1,53000
68653420038,1,48560.6
87430110036,1,28219.69
20747720039,1,52500
22364520039,1,29327.1
39849720021,1,96736.84
61580910092,1,57990
62733020061,1,11074
92311060001,1,50000
33259820017,1,87615
50114620051,1,32978
83236020047,1,10000
87744220019,1,19752.76
20397010095,2,901727.47
28899520040,1,39756
58840510099,1,45879.8
77350310012,1,27747.97
15965920091,1,19445
30626920025,1,439869
31431700019,1,330000
50328020051,1,17860.3
79943720059,1,15392.96
82038110047,1,8552
91756920022,1,26268
92206820013,1,26200.7
87801420077,1,220000
20812720036,7,166024.65
27340500079,1,71489
40484320049,1,19990.01
53859820019,1,64000
69223720078,1,90700
66292820060,1,144980
83099420027,1,97350
81276620056,1,45725
94382720096,1,50235
88444720016,1,9867.26
2119520037,1,50318
7025520047,1,187790.68
39197510052,1,211200
29350020043,1,90159.85
45749720017,1,50000
39909500080,1,81780
86635820010,1,43000
98777221003,1,265057.63
43983720059,1,30000
50063720078,1,65000
60701031007,1,25200
59723320063,2,93000
74960621009,1,9380.29
82960720031,1,165560
16475610087,2,89789
41074520077,1,64195.93
55391210029,1,66000
85092400081,1,20000
6463010034,1,48950
45638720014,1,28440
43662820091,1,60503.72
58586500054,1,39600
60135530097,1,53510.2
80192320078,2,275054
95263910094,1,44177
7425020041,1,38500
22474420071,2,55879.73
33501820091,1,19053.26
43883810057,1,40524
49000720048,1,40000
80439700065,1,35131.52
89627910044,2,42000
50553620045,1,75802.63
14060720074,1,16050
16893810057,1,52095.37
29603720057,1,38822.67
48723320019,1,32250.86
81293720075,1,79670
92961720075,2,50980.44
86837810048,1,50000
88161421008,1,23940.4
95904110055,1,78123.25
4268320089,1,39990.52
7765320016,1,229450
30050620088,1,45528
45703780006,1,40000
46442620083,5,777876.73
64365120067,1,49121.87
66524520041,1,12324.93
75380420061,1,84417.01
78528910037,1,80000
94932420080,1,48197.52
12578720096,1,19000
36520511001,1,43500
39516620014,1,68000
97311620016,1,239600
4401620081,1,71990
17713820069,1,51334.57
47131031008,1,6748.33
40041820095,1,22770
41633820069,1,65000
44325410010,1,32912
49319910054,2,297385.79
83015110049,1,65450
91399320036,1,76890.83
98839910059,1,78635
30602330098,1,22067.1
32056720097,1,29798.52
55394530095,1,59100
69273720076,1,48000
70237020038,1,40896
89928720033,1,28000
92421310091,1,5934.97
3956920024,1,64500
15792820067,1,36968.71
25794430096,1,14714.23
29258121001,1,11997.5
59872420041,1,26740
60017920094,1,150000
74541420018,1,39565
94226320090,1,126529.57
89650500094,1,30000
10927620060,1,36221.81
19158720091,1,55000
21459710076,1,115925
32149820011,1,50000
54962720010,1,66000
51221430098,1,104880.56
84798921001,1,60233.47
80159820011,1,61251.75
80738620049,1,75637
88413110039,1,348962
79597320027,1,22935.36
92893530092,1,53504
53611921000,1,100000
54344211008,1,75471
67160620010,1,84000
15181121005,1,42905.5
30956920028,1,50450
45767110036,1,70500
77118620032,1,145000
81716920029,1,70000
12488120070,1,64500
48187920095,1,23811.4
64593810051,2,66179.11
91532030098,1,84074.45
95306720064,1,54395
38421031001,1,90168.25
24537620070,2,74370.92
31763220046,1,89650
46824320000,1,26675
42882610075,2,99929.32
43765530097,1,26122.73
45120410089,1,20841.76
61045510097,1,77345
70622820090,1,97771.5
85748400050,1,14244
89316030090,1,19312.61
1459820015,1,78659.55
26839820026,1,25500
36207720093,1,17153.5
50635420055,1,60450
61658320042,1,69319.37
59720320041,1,51801
66958720032,1,30710.2
5778520050,1,46860
8899720095,1,32382
21122320064,1,23537.82
21358000016,1,45450
32073720072,1,34299.33
46186920027,1,49789.3
41782520043,1,20295
78248720036,1,14883
79418810072,1,98999.99
71723720050,1,22604.24
80107660001,1,55553.96
87148720033,1,19790
1376620085,1,16829.42
46838800080,2,158231.68
45123220045,1,148000
55943820061,1,26405
78648810049,1,21540.43
79064430098,1,35025
71484920097,1,14293.4
6190031007,1,7651.84
17788100090,1,14000
19243420018,1,84390
38688520074,1,32500
53785800030,1,56800
62317310043,2,36126.61
62652520048,1,58930.01
79060610083,1,55595
83478120067,1,78074.64
12364500012,1,111226.64
70360820065,1,17421.25
82342820094,1,55000
5119820017,1,15400
56095710015,1,72354
72477920093,1,70198.7
93474530092,1,28053.47
96841810082,2,127168.46
1996610080,1,50954.03
31799720093,1,260261.1
35785900075,1,72016.67
47800621006,1,110000
63516120087,1,68500
57856200058,1,41490
79262120090,1,34558.84
79962620037,1,6881
97021420083,1,20805.59
15263720079,1,15140
49812710048,1,72900
50542620074,1,34760
78538620068,1,28600
71233720074,1,142092
71273720079,1,40000
3750310044,1,114463.96
20334300044,1,43000
32493720079,1,73424.35
45205920096,1,32440
66034120088,2,54800
79993820090,1,1722718.34
54556920025,1,69598
48291820019,1,11269.72
48515920028,1,37000
65557820003,1,49157
76125030095,1,250000
78678420017,1,36665.33
5678520053,1,8322.27
21594220096,2,1444500
31520911002,1,52819
85851820010,1,7233.01
17505530091,1,19844
27665460001,1,41490
39982620054,1,42475.31
49024520075,2,138000
63882820091,1,53548.5
15328620061,1,100000
10505720010,1,5835
12249820010,1,57950
35253720073,1,97000
56668020012,1,142364.9
6363520029,1,33500
19713820092,1,7500
23610820091,1,10183.68
26863420081,1,19719.01
74306220083,1,5437
82833820064,1,75142.1
90495300081,1,30000
92711031007,1,15405.73
99319500069,1,84099
96468810067,1,69000
4142820096,1,8739.82
19351711007,1,28664.99
54533820064,1,13109.45
48536620059,2,55634.42
48849720018,1,26450
77663720071,1,6778.91
70957720091,1,60142
71263710053,1,40450
85423820065,1,30497.7
19655720017,1,34520.74
57757720090,2,473881
17100010012,1,2860000
26128520078,1,77450
53067010042,1,49406.5
65910021000,1,223958.21
